,se_equities,se_bonds
1957-05-01,0.04533883008287498,0.0032957571103131578
1957-06-01,-0.005468642111438937,-0.001628438066537008
1957-07-01,0.012893752099244482,-0.032810931195311865
1957-08-01,-0.00932668296627126,0.004590889327204861
1957-09-01,-0.04197981437181619,0.025899360181911524
1957-10-01,-0.012107857580448522,-0.0023388376306877623
1957-11-01,-0.003122592913157418,0.0027773390724681324
1957-12-01,0.0002851641321615084,0.005901238041824186
1958-01-01,0.03297009984527377,0.004758731572188646
1958-02-01,0.0050992386030956904,0.0005261742073874309
1958-03-01,-0.004077062841150392,0.009381004677720739
1958-04-01,0.023678534703358567,0.010345824305233675
1958-05-01,0.028291685049552262,0.006280352555772417
1958-06-01,0.040056916239689544,0.002340566529898558
1958-07-01,0.053468573158439,0.009112001657031188
1958-08-01,0.011088334709710823,-0.00034226311331797543
1958-09-01,0.034237817822600825,-0.0008682537851600891
1958-10-01,-0.0051891798099790165,0.009219871819389436
1958-11-01,-0.011038503930617116,0.005153014433987968
1958-12-01,-0.003495138733473402,0.0015892603279303863
1959-01-01,0.0678577930717923,0.004010427164981012
1959-02-01,0.02212921412625901,0.004363505685599733
1959-03-01,-0.014345713843887498,0.003652448373916206
1959-04-01,0.05507857984679965,0.006467008008659292
1959-05-01,0.08256308358822118,0.0043459056188071
1959-06-01,0.024037496086572352,0.001284929052980166
1959-07-01,0.07923833793737667,0.004251020530101179
1959-08-01,0.002627976776053309,0.0043722366794820555
1959-09-01,-0.012502954169691938,-0.000587454370834517
1959-10-01,0.02952261670455747,0.0008409015764245797
1959-11-01,0.014120188212362716,-0.0010742595114676678
1959-12-01,0.05654475215358046,-0.0018890582081803053
1960-01-01,0.014748774938579512,-0.05209148744923786
1960-02-01,-0.04530103141797881,0.003395958771942542
1960-03-01,-0.05495570171419206,0.007752732026403475
1960-04-01,0.030931991712042528,0.0022746291824158327
1960-05-01,0.02638746058825525,-0.0010147958787140032
1960-06-01,0.006591359025442722,0.004344093427827156
1960-07-01,0.03448246533716248,0.0022675950069885875
1960-08-01,0.045693002152479734,0.005886966215226774
1960-09-01,-0.009300821026382966,0.005138594085651871
1960-10-01,-0.021346394972536875,0.004969839162652923
1960-11-01,0.018834883972967065,0.01089359560667802
1960-12-01,-0.0032572224598983457,0.004693223705023453
1961-01-01,0.0017995385154354615,0.001838900717744174
1961-02-01,-0.004215456655669136,-0.0029409326725178264
1961-03-01,-0.0008332047495457351,0.0058132951868450355
1961-04-01,0.04393960937912755,0.002427129872566658
1961-05-01,0.03785264653816922,0.003927282338413107
1961-06-01,-0.0030593002550406423,-0.00531651363019503
1961-07-01,-0.005562059655440654,0.0026611852853255513
1961-08-01,0.02563995748627934,0.004867035951524823
1961-09-01,-0.02485547203257643,0.00562177637695771
1961-10-01,-0.004495836144014831,0.0011443017247549925
1961-11-01,-0.017828795453580182,0.007875502568984283
1961-12-01,-0.022922933020808944,0.00420182891812626
1962-01-01,-0.0014958295776393848,0.0100711122014141
1962-02-01,0.007111759784457439,0.003213854548367978
1962-03-01,-0.0036196286663854327,0.00018947963037252435
1962-04-01,-0.005031428766923751,0.02095871137226024
1962-05-01,-0.02537564656379032,0.010163574536819597
1962-06-01,-0.039379388702561635,0.027025646045559792
1962-07-01,0.06106749548048129,0.004939383050122315
1962-08-01,0.0022455854890190974,0.0032229924886102435
1962-09-01,-0.03442129730457255,0.0039864136044498455
1962-10-01,-0.024737304781894953,0.0006810645036250396
1962-11-01,0.007232228174822053,0.0033849382043991127
1962-12-01,0.006424748591057794,0.003809996204720001
1963-01-01,0.055181151794484906,0.011139542943229275
1963-02-01,0.03246212387813374,0.02026045346528571
1963-03-01,0.0009466599881398086,-0.0007702296516339802
1963-04-01,0.02960881546998384,-0.0032278525435269767
1963-05-01,0.03963810990850236,-0.003910257928481098
1963-06-01,0.04400963682023473,-0.00892533422996089
1963-07-01,0.03664586233915745,0.0043675703887902095
1963-08-01,-0.006862882961510941,0.004164106838729031
1963-09-01,-0.015249167482274006,-0.012695464150617064
1963-10-01,0.043291598387416474,0.0030927907222735307
1963-11-01,-0.012724074729300927,0.0034704205259095122
1963-12-01,0.009093828001258686,0.002935218118652827
1964-01-01,0.06438734352124764,0.004359768810330289
1964-02-01,-0.013358844687108351,-0.02309893382557804
1964-03-01,0.036083782047702906,0.006777928241664011
1964-04-01,0.004198793318849869,-0.0020744331651216807
1964-05-01,-0.01850880497528573,0.0054643369385669605
1964-06-01,-2.04891401414109e-05,0.004429414585929825
1964-07-01,0.034031461554068,0.0053835185121693385
1964-08-01,0.030742863155156952,0.002438845403644363
1964-09-01,0.0005284045937166137,0.007056510417711825
1964-10-01,0.0026426616641133105,0.0026426616641133105
1964-11-01,0.016630218996300572,-0.011142085177679228
1964-12-01,0.02856580665571129,0.005228526388384225
1965-01-01,0.0988987569776949,0.016532585218923534
1965-02-01,-0.026809808408649882,0.0049241601331535545
1965-03-01,0.0008164670975441268,0.005005802918001789
1965-04-01,-0.011269400312946432,-0.02401548206134163
1965-05-01,0.029459790834039046,0.004181100378355396
1965-06-01,-0.006696869499436042,0.004807121762741007
1965-07-01,0.03784423207615606,0.006359696781752966
1965-08-01,0.019000753428792594,0.005088019236864527
1965-09-01,-0.022535010831355784,0.00496487628733755
1965-10-01,-0.018523453480634555,0.004939462286564167
1965-11-01,0.006530800632449374,0.006353630405736332
1965-12-01,0.0008188799976895922,-0.002887661005513853
1966-01-01,-0.020371605705660545,-0.007058690731422179
1966-02-01,-0.006037936293172619,0.005101214746986438
1966-03-01,0.01592845734568349,0.005801418273068348
1966-04-01,-0.06759002320597163,0.005363574730625764
1966-05-01,0.01623827360402408,0.0034793038025704437
1966-06-01,0.025360113285444408,-0.011497312433938034
1966-07-01,-0.025798414810585202,0.006920972350906496
1966-08-01,-0.07679434818646802,0.01592813609329702
1966-09-01,0.011450960820644562,0.014482461316377204
1966-10-01,-0.016639825827566956,0.0054882070441071296
1966-11-01,-0.04446302519390677,0.009123028917965348
1966-12-01,-0.027236356923410865,0.014603136612584278
1967-01-01,0.06946736615331517,0.004393170079472597
1967-02-01,1.7433902263830348e-05,0.013288656229408335
1967-03-01,0.012014046480870677,0.03146901497407151
1967-04-01,0.006888980609201623,0.0054209774955973344
1967-05-01,-0.0015679631987962628,0.004738153919146448
1967-06-01,-0.004558679474136462,0.004303600402457253
1967-07-01,0.045711558335753466,0.0013486108085833948
1967-08-01,0.03195746921124165,0.005387088116464156
1967-09-01,-0.02098249906399252,0.004668034129452714
1967-10-01,0.001980198019801982,0.004859451462387865
1967-11-01,-0.024835393701330588,0.01001870009734307
1967-12-01,-0.034682211636873905,-0.061911890258322
1968-01-01,0.02128821150147142,0.024066911209646324
1968-02-01,0.017667358870424366,0.028380790799895195
1968-03-01,0.023477811518659797,0.005205044285648608
1968-04-01,0.05247991848320077,0.0017609373588787225
1968-05-01,0.06280612361147098,0.005605350660860653
1968-06-01,0.016921333721812593,0.008080822287354295
1968-07-01,0.060176750108562826,0.0037084514372776045
1968-08-01,-0.002883127577472999,0.007353281230325415
1968-09-01,-0.012614276605493746,0.0024371882761111685
1968-10-01,0.024328217795856366,0.015495222221503901
1968-11-01,0.04800503544851109,0.003848392269339973
1968-12-01,0.03228843024283434,0.005997140226817743
1969-01-01,0.09374389745375522,-0.0007323196020508904
1969-02-01,0.010439386489428992,0.004529384736317255
1969-03-01,0.005174421074304547,-0.025909648191351775
1969-04-01,0.05733549600306653,0.0019838488720307357
1969-05-01,0.012679749957315245,-0.012955983270468208
1969-06-01,-0.022363479537212516,0.008236149445101981
1969-07-01,-0.07605018767464322,-0.01667660821287431
1969-08-01,-0.007182714716938654,0.007692406626827575
1969-09-01,-0.009548303969254213,0.002982202978922821
1969-10-01,0.012090512251311525,0.009066330925038724
1969-11-01,-0.014189394840238845,0.0075406114957576875
1969-12-01,-0.0002778177474913601,0.004264064723542571
1970-01-01,-0.05229111078274318,0.0064131769884132606
1970-02-01,-0.05578945938099633,0.0071135339841752465
1970-03-01,0.02396335760653323,0.0040393882353289
1970-04-01,-0.09751981020385891,0.005901910181911552
1970-05-01,-0.047967457641154954,0.005020483345583804
1970-06-01,0.0829626880502512,-0.00112900597863963
1970-07-01,0.07224600971215,0.0006465460602982365
1970-08-01,-0.054883262884668604,0.006143519767149774
1970-09-01,-0.033834974717374955,0.005293840463584054
1970-10-01,-0.09526385195546128,0.00442491883526297
1970-11-01,0.07157460482092648,0.011198022153275922
1970-12-01,-7.791976220383745e-05,0.015165682455112517
1971-01-01,0.07213766737639515,0.009833902964991426
1971-02-01,0.04718713005995867,0.005857274372823129
1971-03-01,0.027354564926716618,0.005720178243176166
1971-04-01,-0.04276005063872701,0.006031735555436013
1971-05-01,0.05286397117842734,0.0068509311503861525
1971-06-01,0.00947483747657274,0.006209790257753811
1971-07-01,-0.0006004298539307173,0.004942441962679345
1971-08-01,-0.0008701375924826671,0.006065089060505402
1971-09-01,-0.02887601343983126,0.0203614432531678
1971-10-01,0.04505474233780826,0.005378178398539157
1971-11-01,0.059025603510306945,0.004496737051924882
1971-12-01,0.008822857708367549,0.004257765431358251
1972-01-01,0.040544830769213114,0.0011798284555892824
1972-02-01,-0.005901309796784271,0.003854580535008756
1972-03-01,0.05349185023132286,0.005978302717619677
1972-04-01,0.029781272476254506,0.005448614000982621
1972-05-01,-0.02168448117253441,0.004941156547472403
1972-06-01,-0.0030930693601404213,0.006631960346414889
1972-07-01,0.03553391205834955,0.00367740210001144
1972-08-01,0.02314176444828764,0.0034442298624044465
1972-09-01,-0.012852610669892073,0.005311717072805866
1972-10-01,-0.009086500478458048,0.0068853377945314875
1972-11-01,0.03677744260069682,0.004240473639746334
1972-12-01,-0.025923216453623055,0.008084585265563105
1973-01-01,0.032939952543319606,0.005285127421493785
1973-02-01,0.011339798296497339,0.0048683597326275585
1973-03-01,-0.00760382482523092,0.006157604909609038
1973-04-01,0.028350586396851174,0.005837319723294154
1973-05-01,0.03012111199346723,0.004114174106631063
1973-06-01,0.004173907181978409,0.005749848135240265
1973-07-01,-0.004099632623038252,0.0063369830153858775
1973-08-01,-0.035533108624726806,0.005402958702922289
1973-09-01,-0.005596162995348153,0.0064985445793579455
1973-10-01,0.032335927549542065,0.005606402627883478
1973-11-01,-0.06199389730990301,0.008889385179603249
1973-12-01,0.01332008038154231,0.006902098788581723
1974-01-01,0.07422460890849081,0.011065213465397017
1974-02-01,0.06561280471332354,0.007775400056627024
1974-03-01,0.02666976481598904,0.014340323388233989
1974-04-01,0.01883473434018157,-0.03335743988428874
1974-05-01,-0.049998522856942285,-0.0007878807477811334
1974-06-01,-0.0044974423848783696,0.0014395015961283786
1974-07-01,0.025272126309360488,0.009548883261258467
1974-08-01,-0.07735295291361854,0.005771996343600039
1974-09-01,-0.03343007143791943,-0.012231855959609628
1974-10-01,0.0659274466707016,0.005895490609117093
1974-11-01,-0.05011221267439547,0.009178343696684799
1974-12-01,-0.034523084864385156,0.0007036161412650177
1975-01-01,0.1036811167604621,0.007438056099533963
1975-02-01,0.05819361205005369,0.010044317736397579
1975-03-01,-0.007359909969826828,0.006298132588057781
1975-04-01,0.02779172405733199,0.0036244158832878792
1975-05-01,-0.010274659913290685,-0.04424384931778025
1975-06-01,0.03939823948540355,0.0037689326006251633
1975-07-01,0.029406395713374556,0.011175869736199218
1975-08-01,-0.0278476174498431,0.003146576571899873
1975-09-01,0.06086288660319883,0.006442675033815792
1975-10-01,0.010362790615348505,0.0035964139407727025
1975-11-01,0.01120342315866707,0.007725002917219337
1975-12-01,0.010822315292115636,0.004296049285255066
1976-01-01,0.03959753866504934,0.00884268584854997
1976-02-01,0.011446694423151715,0.010579112889956388
1976-03-01,0.03579348141098171,0.0070607370246109635
1976-04-01,0.10064225779977676,0.007957761305685818
1976-05-01,-0.028866222559840726,0.006379090802000942
1976-06-01,0.009825506077450141,0.004966427368713999
1976-07-01,0.002971422619056252,0.00510980068895317
1976-08-01,-0.062080060092053135,0.010109859968245427
1976-09-01,-0.04668150570236884,0.004375920924027499
1976-10-01,-0.07441621273497023,-0.04151068932986479
1976-11-01,0.028184417159301534,0.033408973664914354
1976-12-01,0.04758487090622765,0.009828815317444617
1977-01-01,-0.04842762168590853,0.013021613127958576
1977-02-01,0.0787482040956109,0.004845979990599103
1977-03-01,0.01785056704068677,0.0002916680392104354
1977-04-01,-0.010987257004520523,0.0060465236890940854
1977-05-01,-0.008541994028679611,0.003363920514770191
1977-06-01,-0.08399094381713423,0.011027304166217888
1977-07-01,-0.026043425161861977,0.005994336613239115
1977-08-01,-0.0490252523578657,0.010665523535116739
1977-09-01,0.05199351150440301,0.006581426114580902
1977-10-01,-0.053414597947482156,0.005647955885389466
1977-11-01,-0.0642959681225399,0.007529387122485298
1977-12-01,0.07811214459436577,0.005027425663658658
1978-01-01,0.10251381259680725,0.008993886075669755
1978-02-01,-0.028913486709957748,0.014732174503924833
1978-03-01,0.0672862731202446,-0.009137235879897787
1978-04-01,0.056375623506139894,0.0009098184180904578
1978-05-01,-0.026966056881547962,0.011984637541716525
1978-06-01,0.01308356426040036,-0.005486122474957167
1978-07-01,0.06956197658831087,0.007983268796437848
1978-08-01,0.012316168518804682,0.029532343951882867
1978-09-01,-0.031160562651993406,0.005542910881020768
1978-10-01,-0.062365273619517825,-0.0015173194776917365
1978-11-01,0.02660075761819125,0.015884290867355766
1978-12-01,0.007752664716593971,0.003703134268893793
1979-01-01,0.08525205324371243,0.005309109554948899
1979-02-01,-0.041770245320519206,0.01405035107075392
1979-03-01,-3.552287424013478e-05,0.008119198905504277
1979-04-01,-0.03208065480753641,0.0064432246540711
1979-05-01,0.00011980857838600478,0.006542711993911432
1979-06-01,-0.015985202338367865,0.010212538881453792
1979-07-01,0.017790809620338965,-0.007246078984434412
1979-08-01,-0.004076525960250543,0.008452372119438056
1979-09-01,-0.009034088896595849,0.005557092862886304
1979-10-01,0.003737783609301548,-0.021190495698407585
